,Loss,COVID19 Classification Accuracy,Cancer Detection Accuracy,COVID19 Classification F1,Cancer Detection F1,Segmentation IoU,Segmentation Dice Coeff
0,2.6886314682422148,0.7258064516129032,0.40456989247311825,0.7134984639016899,0.36918202764976965,0.26451030854255925,1.2848379304332118
1,1.8411043437738572,0.7782258064516129,0.4852150537634408,0.7829109062980033,0.4678827444956478,0.26604424753496725,1.2425015318778254
2,1.4828445411497546,0.7741935483870968,0.5793010752688171,0.775921658986175,0.5827764976958524,0.2683071628693611,1.1950805494862218
3,1.0780951496093505,0.8024193548387096,0.7580645161290323,0.813268049155146,0.7524385560675885,0.2630881032636089,1.187975739279101
4,1.02249287465407,0.8467741935483871,0.799731182795699,0.8415322580645161,0.8018113159242192,0.2646549594017767,1.1806473482039668
5,0.7655334363300954,0.9153225806451613,0.8212365591397849,0.9105990783410138,0.807910906298003,0.2650218471404045,1.1865926000379747
